STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry
18575,-37.796324,42-Woodlands Ave/High St (Kew East),145.057672,1,48,POINT (145.0576720680254 -37.79632404751263)
18576,-37.797966,41-Station St/High St (Kew East),145.053927,1,48,POINT (145.05392698166273 -37.79796600787055)
18577,-37.798721,40-Harp Village/High St (Kew East),145.052192,1,48,POINT (145.05219214278813 -37.798721017942576)
18578,-37.799564,39-Harp Rd/High St (Kew East),145.050273,1,48,POINT (145.05027298376 -37.799564048050826)
18579,-37.801316,38-Victoria Park/High St (Kew East),145.046172,1,48,POINT (145.04617186749277 -37.80131598835812)
18580,-37.802582,37-Kew Cemetery/High St (Kew),145.042652,1,48,POINT (145.04265214970988 -37.80258201863466)
18581,-37.803539,36-Gladstone St/High St (Kew),145.040014,1,48,POINT (145.04001407034198 -37.803538988896754)
18582,-37.805012,35-Charles St/High St (Kew),145.035977,1,48,POINT (145.03597703525236 -37.805012019420424)
18583,-37.80564,34-Union St/High St (Kew),145.034166,1,48,POINT (145.03416587683486 -37.80564003957257)
18584,-37.806674,33-Kew Shopping Centre/High St (Kew),145.031311,1,48,POINT (145.031311078367 -37.80667404973464)
18588,-37.815756,25-Brook St/Church St (Hawthorn),145.020982,1,48,POINT (145.0209819459241 -37.81575603766483)
18589,-37.817971,24-Hill St/Church St (Hawthorn),145.018753,1,48,POINT (145.01875283352575 -37.8179710257132)
18591,-37.810726,65-Victoria St/Church St (Richmond),145.000624,1,78,POINT (145.0006239693363 -37.81072602482062)
18592,-37.812592,64-Elizabeth St/Church St (Richmond),145.000165,1,78,POINT (145.0001649699538 -37.81259199486682)
18593,-37.814318,63-Tweedie Pl/Church St (Richmond),144.99988,1,78,POINT (144.99987985011938 -37.81431801487731)
18594,-37.815962,62-Highett St/Church St (Richmond),144.999574,1,78,POINT (144.99957385095635 -37.8159620447287)
18595,-37.818729,61-Bridge Rd/Church St (Richmond),144.999079,1,78,POINT (144.9990788536193 -37.81872900424063)
18596,-37.820302,60-Abinger St/Church St (Richmond),144.99881,1,78,POINT (144.99880993525778 -37.82030202394697)
18597,-37.821838,59-St Ignatius Church/Church St (Richmond),144.998541,1,78,POINT (144.99854101694322 -37.821837963653714)
18598,-37.824058,58-Gipps St/Church St (Richmond),144.998163,1,78,POINT (144.99816301952455 -37.82405799321215)
18599,-37.825782,57-Swan St/Church St (Richmond),144.997821,1,78,POINT (144.9978210216799 -37.82578203286927)
18601,-37.828972,55-Adelaide St/Church St (Cremorne),144.997269,1,78,POINT (144.99726914590863 -37.828971992186005)
18602,-37.830331,54-Cotter St/Church St (Cremorne),144.997187,1,78,POINT (144.9971870676656 -37.83033099199436)
18603,-37.832668,53-Howard St/Church St (Richmond),144.996794,1,78,POINT (144.99679395116027 -37.8326680224468)
18605,-37.836364,51-Malcolm St/Chapel St (South Yarra),144.996342,1,78,POINT (144.9963421567447 -37.83636396308136)
18606,-37.839648,50-Toorak Rd/Chapel St (South Yarra),144.995503,1,78,POINT (144.9955030028193 -37.83964797361028)
18607,-37.841572,49-Palermo St/Chapel St (South Yarra),144.99528,1,78,POINT (144.99528016603648 -37.841571993875675)
18608,-37.843833,48-Cliff St/Chapel St (South Yarra),144.994651,1,78,POINT (144.99465088947295 -37.843832974104)
18609,-37.846976,47-Commercial Rd/Chapel St (Prahran),144.994032,1,78,POINT (144.99403204308956 -37.84697604392617)
18610,-37.849106,46-Chatham St/Chapel St (Prahran),144.993678,1,78,POINT (144.99367815526514 -37.849105983695054)
18611,-37.851956,45-High St/Chapel St (Prahran),144.993283,1,78,POINT (144.99328286540225 -37.85195601346592)
18612,-37.854102,44-Duke St/Chapel St (Windsor),144.992827,1,78,POINT (144.99282709852673 -37.85410197336474)
18613,-37.85624,43-Windsor Railway Station/Chapel St (Windsor),144.992451,1,78,POINT (144.99245089208225 -37.85624001331763)
18614,-37.857921,42-Dandenong Rd/Chapel St (St Kilda East),144.992155,1,78,POINT (144.99215496732012 -37.85792103332059)
18615,-37.859529,41-St Michaels Grammar School/Chapel St (St Kilda),144.991873,1,78,POINT (144.9918730830132 -37.859528973356)
18616,-37.861577,40-Alma Rd/Chapel St (St Kilda East),144.99151,1,78,POINT (144.9915098460599 -37.86157701395315)
18617,-37.863392,39-Argyle St/Chapel St (St Kilda East),144.991188,1,78,POINT (144.99118801075707 -37.86339204459175)
18618,-37.86544,38-Inkerman St/Chapel St (St Kilda East),144.990791,1,78,POINT (144.99079093584476 -37.86543999528067)
18619,-37.86825,37-Chapel St/Carlisle St (Balaclava),144.990135,1,"3/3a,16",POINT (144.99013502243764 -37.86824997616637)
18620,-37.86809,36-St Kilda Town Hall/Carlisle St (St Kilda),144.988685,1,"3/3a,16",POINT (144.98868494359405 -37.868090046281324)
18621,-37.868477,37-Carlisle St/Chapel St (St Kilda),144.990231,1,78,POINT (144.99023114279927 -37.86847704621884)
18622,-37.871091,36-Brighton Rd/Chapel St (St Kilda),144.989774,1,78,POINT (144.989773948262 -37.87109100695238)
18623,-37.867828,35-St Kilda Rd/Carlisle St (St Kilda),144.986566,1,"3/3a,67,16",POINT (144.9865659854032 -37.867827966466734)
18624,-37.867478,34-Greeves St/Carlisle St (St Kilda),144.984006,1,"3/3a,16",POINT (144.98400602783937 -37.86747804672696)
18625,-37.867067,33-Barkly St/Carlisle St (St Kilda),144.981085,1,"3/3a,16",POINT (144.98108499102716 -37.867067017082405)
18632,-37.868806,38-Balaclava Station/Carlisle St (Balaclava),144.994235,1,"3/3a,16",POINT (144.9942350599266 -37.86880599594861)
18633,-37.86907,39-Orange Gr/Carlisle St (Balaclava),144.996513,1,"3/3a,16",POINT (144.99651313765173 -37.8690699661417)
18634,-37.869433,40-Hotham St/Carlisle St (Balaclava),144.999289,1,"3/3a,16",POINT (144.99928909405824 -37.86943302655689)
18635,-37.869706,41-Empress Rd/Balaclava Rd (St Kilda East),145.001577,1,"3/3a,16",POINT (145.0015768907562 -37.8697059968741)
18636,-37.870166,42-Sidwell Ave/Balaclava Rd (Caulfield North),145.005317,1,"3/3a,16",POINT (145.0053169248411 -37.87016598736801)
18637,-37.870553,43-Orrong Rd/Balaclava Rd (Caulfield North),145.008466,1,"3/3a,16",POINT (145.0084658393359 -37.87055298775527)
18638,-37.871069,44-Ontario St/Balaclava Rd (Caulfield North),145.012363,1,"3/3a,16",POINT (145.01236283989869 -37.8710690479365)
18639,-37.871344,45-Lumeah Rd/Balaclava Rd (Caulfield North),145.014732,1,"3/3a,16",POINT (145.01473200348542 -37.87134399791516)
18640,-37.871726,46-Kooyong Rd/Balaclava Rd (Caulfield North),145.017621,1,"3/3a,16",POINT (145.01762100811257 -37.87172604788379)
18641,-37.872145,47-Elmhurst Rd/Balaclava Rd (Caulfield North),145.021099,1,"3/3a,16",POINT (145.0210989739827 -37.87214499781648)
18645,-37.87257,51-Hawthorn Rd/Balaclava Rd (Caulfield North),145.02443,1,"3/3a,16",POINT (145.0244300599742 -37.87256997773348)
18646,-37.873081,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),145.028544,1,3/3a,POINT (145.02854414591013 -37.873080998395935)
18647,-37.873396,53-Caulfield Park/Balaclava Rd (Caulfield North),145.031252,1,3/3a,POINT (145.03125206955718 -37.87339599892751)
18648,-37.873959,54-Kambrook Rd/Balaclava Rd (Caulfield North),145.035819,1,3/3a,POINT (145.03581903567027 -37.87395903986133)
18649,-37.874198,55-Normanby Rd/Balaclava Rd (Caulfield North),145.0377,1,3/3a,POINT (145.03770003816518 -37.87419799025923)
18650,-37.875416,56-Caulfield Racecourse/Normanby Rd (Caulfield North),145.039396,1,3/3a,POINT (145.03939599975277 -37.87541605065891)
18651,-37.8764,57-Caulfield Railway Station/Derby Rd (Caulfield East),145.041677,1,3/3a,POINT (145.04167695495113 -37.8764000199974)
18652,-37.875709,58-Dandenong Rd/Derby Rd (Caulfield North),145.041866,1,3/3a,POINT (145.0418659571255 -37.87570900009892)
18653,-37.87576,59-Dandenong Rd/Waverley Rd (Malvern East),145.044946,1,3/3a,POINT (145.0449461135015 -37.8757600291092)
18654,-37.875893,60-Burke Rd/Waverley Rd (Malvern East),145.048046,1,3/3a,POINT (145.04804606973627 -37.87589304810851)
18655,-37.876247,61-Tennyson St/Waverley Rd (Malvern East),145.050936,1,3/3a,POINT (145.0509361459948 -37.87624701717161)
18656,-37.876697,62-The Avenue/Waverley Rd (Malvern East),145.054687,1,3/3a,POINT (145.05468698174602 -37.87669701600863)
18657,-37.876917,63-Oak Gr/Waverley Rd (Malvern East),145.056546,1,3/3a,POINT (145.05654602204262 -37.87691697586681)
18658,-37.837522,27-Park St/Montague St (South Melbourne),144.954176,1,1,POINT (144.95417606727645 -37.837521993707945)
18659,-37.840679,28-Montague St/Bridport St (Albert Park),144.955384,1,1,POINT (144.9553838755702 -37.84067901375629)
18660,-37.841563,29-Bridport St/Victoria Ave (Albert Park),144.953337,1,1,POINT (144.95333691640073 -37.84156299363751)
18661,-37.843942,30-Richardson St/Victoria Ave (Albert Park),144.951283,1,1,POINT (144.95128312139553 -37.843941963515434)
18662,-37.845674,31-Graham St/Victoria Ave (Albert Park),144.949826,1,1,POINT (144.94982620207855 -37.845674013561755)
18663,-37.847124,32-Beaconsfield Pde/Victoria Ave (Albert Park),144.948729,1,1,POINT (144.94872891610734 -37.847124003844456)
18699,-37.83819,124-Walsh St/Toorak Rd (South Yarra),144.984565,1,58,POINT (144.98456511282032 -37.83818997261627)
18700,-37.838417,125-Punt Rd/Toorak Rd (South Yarra),144.986741,1,58,POINT (144.98674095481647 -37.83841704278262)
18702,-37.838788,126-Myrtle St/Toorak Rd (South Yarra),144.989504,1,58,POINT (144.98950395756654 -37.83878802302231)
18703,-37.839131,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.992165,1,58,POINT (144.9921650803855 -37.839131013287556)
18704,-37.839581,128-Chapel St/Toorak Rd (South Yarra),144.995823,1,58,POINT (144.9958230420982 -37.83958101359031)
18705,-37.839927,129-Tivoli Rd/Toorak Rd (South Yarra),144.998666,1,58,POINT (144.9986659569341 -37.83992697356202)
18706,-37.840368,130-Hawksburn Rd/Toorak Rd (South Yarra),145.002336,1,58,POINT (145.00233614999877 -37.84036797357496)
18707,-37.840725,131-Williams Rd/Toorak Rd (Toorak),145.00536,1,58,POINT (145.00536014406052 -37.84072500362622)
18708,-37.841093,132-Toorak Village/Toorak Rd (Toorak),145.008452,1,58,POINT (145.0084521777868 -37.84109301371877)
18709,-37.841387,133-Canterbury Rd/Toorak Rd (Toorak),145.010888,1,58,POINT (145.01088793443333 -37.841387044113645)
18710,-37.810925,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.064877,1,109,POINT (145.0648771241392 -37.81092502049115)
18711,-37.779417,119-Park St/Lygon St (Carlton North),144.970471,1,"6,1",POINT (144.9704710929321 -37.77941699973821)
18712,-37.778455,120-Brunswick Rd/Lygon St (Brunswick),144.970634,1,"6,1",POINT (144.97063417386514 -37.77845498937662)
18713,-37.775667,121-Weston St/Lygon St (Brunswick East),144.970971,1,"6,1",POINT (144.97097113635206 -37.77566696835816)
18714,-37.772737,122-Glenlyon Rd/Lygon St (Brunswick East),144.971415,1,"6,1",POINT (144.97141501882794 -37.7727370172969)
18715,-37.769781,123-Albert St/Lygon St (Brunswick East),144.97195,1,"6,1",POINT (144.9719499806313 -37.76978096634848)
18716,-37.7682,124-Victoria St/Lygon St (Brunswick East),144.972231,1,"6,1",POINT (144.97223113829176 -37.768200026555554)
18717,-37.766664,125-Blyth St/Lygon St (Brunswick East),144.972512,1,"6,1",POINT (144.97251193602645 -37.76666399675599)
18718,-37.764427,126-Stewart St/Lygon St (Brunswick East),144.972902,1,"6,1",POINT (144.97290217273778 -37.76442695704865)
18719,-37.762369,127-Albion St/Lygon St (Brunswick East),144.973265,1,"6,1",POINT (144.97326504972563 -37.76236901731715)
18720,-37.759387,128-Mitchell St/Holmes St (Brunswick East),144.974334,1,"6,1",POINT (144.9743338854724 -37.75938695766944)
18721,-37.75688,129-Moreland Rd/Holmes St (Brunswick),144.974754,1,"6,1",POINT (144.97475400184857 -37.75688000799617)
18722,-37.756206,130-Barrow St/Moreland Rd (Coburg),144.970153,1,6,POINT (144.970152839975 -37.75620599840065)
18723,-37.75581,131-De Carle St/Moreland Rd (Coburg),144.96652,1,6,POINT (144.96652007866945 -37.755809998701686)
18724,-37.755564,132-Sydney Rd/Moreland Rd (Coburg),144.964279,1,6,POINT (144.96427907694107 -37.75556402861777)
18725,-37.75526,133-Moreland Station/Moreland Rd (Coburg),144.962381,1,6,POINT (144.9623811535567 -37.75526000804923)
18726,-37.753566,130-The Avenue/Nicholson St (Coburg),144.975945,1,1,POINT (144.97594488055742 -37.75356602805456)
10311,-37.862455,45-Glenferrie Rd/Wattletree Rd (Malvern),145.028508,1,5,POINT (145.02850812796422 -37.8624549667621)
10371,-37.862069,44-Duncraig Ave/Wattletree Rd (Armadale),145.025382,1,5,POINT (145.02538188292712 -37.86206904642343)
1083,-37.769699,42-Clyde St/Raleigh Rd (Maribyrnong),144.898841,1,"82,57",POINT (144.8988411785895 -37.76969897855406)
11285,-37.86171,43-Egerton Rd/Wattletree Rd (Armadale),145.022754,1,5,POINT (145.02275388102723 -37.861710036252475)
1185,-37.864226,50-Vincent St/Wattletree Rd (Malvern East),145.043375,1,5,POINT (145.04337506277153 -37.86422598776017)
12599,-37.861346,42-Kooyong Rd/Wattletree Rd (Armadale),145.019899,1,5,POINT (145.0198990796799 -37.86134598607549)
1291,-37.864613,51-Erica Ave/Wattletree Rd (Malvern East),145.046571,1,5,POINT (145.04657113973573 -37.864612987341765)
1292,-37.731619,38-Renown St/Sydney Rd (Coburg),144.964266,1,19,POINT (144.96426612634556 -37.73161898685591)
13401,-37.850564,28-Punt Rd/High St (Prahran),144.984047,1,6,POINT (144.9840470700892 -37.85056398350407)
13995,-37.768891,44-Barb St/Raleigh Rd (Maribyrnong),144.891985,1,"82,57",POINT (144.891984967663 -37.768890958153996)
14033,-37.85105,29-Perth St/High St (Prahran),144.987727,1,6,POINT (144.98772698918341 -37.851049983589405)
14614,-37.851319,30-Prahran Station/High St (Prahran),144.989731,1,6,POINT (144.98973110827396 -37.851318993582865)
14728,-37.851756,31-Chapel St/High St (Prahran),144.993209,1,6,POINT (144.99320906610657 -37.851756033483)
15559,-37.768629,45-Randall St/Raleigh Rd (Maribyrnong),144.888938,1,"82,57",POINT (144.8889379261736 -37.76862896822958)
15699,-37.852199,32-Hornby St/High St (Prahran),144.996436,1,6,POINT (144.99643610215216 -37.85219901354394)
1575,-37.865076,52-Burke Rd/Wattletree Rd (Malvern East),145.050071,1,5,POINT (145.05007105642005 -37.865076036837934)
16610,-37.852434,33-The Avenue/High St (Prahran),144.998089,1,6,POINT (144.99808885944375 -37.852434003730345)
16713,-37.741471,34-Bell St/Sydney Rd (Coburg),144.96647,1,19,POINT (144.96647003890334 -37.74147101882863)
16714,-37.743259,33-Coburg Market/Sydney Rd (Coburg),144.966148,1,19,POINT (144.9661478383404 -37.74325895888513)
16715,-37.745065,32-Munro St/Sydney Rd (Coburg),144.965838,1,19,POINT (144.9658378778801 -37.74506498892862)
16716,-37.74874,31-Reynard St/Sydney Rd (Coburg),144.965204,1,19,POINT (144.96520391721623 -37.74873995898497)
16717,-37.752073,30-The Avenue/Sydney Rd (Coburg),144.964636,1,19,POINT (144.96463583672136 -37.752073018842424)
16718,-37.852651,34-Lewisham Rd/High St (Prahran),144.999685,1,6,POINT (144.99968509698928 -37.852650993918054)
16719,-37.75564,28-Moreland Rd/Sydney Rd (Brunswick),144.964016,1,19,POINT (144.9640159166894 -37.755639988528564)
16720,-37.757815,27-Brunswick Tram Depot/Sydney Rd (Brunswick),144.963639,1,19,POINT (144.96363900006997 -37.75781501820652)
16721,-37.760959,26-Albion St/Sydney Rd (Brunswick),144.963087,1,19,POINT (144.9630871254874 -37.76095898784474)
16722,-37.763232,25-Stewart St/Sydney Rd (Brunswick),144.962695,1,19,POINT (144.9626950898026 -37.76323202766162)
16723,-37.765578,24-Brunswick Baptist Church/Sydney Rd (Brunswick),144.962302,1,19,POINT (144.96230197459624 -37.76557796753939)
16724,-37.767141,23-Victoria St/Sydney Rd (Brunswick),144.962032,1,19,POINT (144.9620319779842 -37.7671409974958)
16725,-37.768947,22-Albert St/Sydney Rd (Brunswick),144.961721,1,19,POINT (144.9617209420917 -37.76894702748323)
16726,-37.771643,21-Brunswick Town Hall/Sydney Rd (Brunswick),144.961261,1,19,POINT (144.9612608638647 -37.77164297814947)
16727,-37.774842,20-Barkly Square/115 Sydney Rd (Brunswick),144.960742,1,19,POINT (144.96074210287213 -37.77484202939508)
16728,-37.777591,19-Brunswick Rd/Sydney Rd (Brunswick),144.960269,1,19,POINT (144.96026906254468 -37.7775909904436)
16729,-37.779379,18-Princes Park/Royal Pde (Parkville),144.959936,1,19,POINT (144.9599360626436 -37.77937902111517)
16730,-37.781888,17-Ievers St/Royal Pde (Parkville),144.95964,1,19,POINT (144.95964014257132 -37.781888042021215)
16731,-37.784856,16-Visy Park/Royal Pde (Parkville),144.959274,1,19,POINT (144.95927402287674 -37.78485597307555)
16732,-37.787931,15-Leonard St/Royal Pde (Parkville),144.958894,1,19,POINT (144.9588938629063 -37.78793100289895)
16733,-37.790017,14-Macarthur Rd/Royal Pde (Parkville),144.958644,1,19,POINT (144.95864402276746 -37.790017022747456)
16734,-37.792679,13-Gatehouse St/Royal Pde (Parkville),144.95831,1,19,POINT (144.9583099425023 -37.79267904256915)
16735,-37.795656,12-Morrah St/Royal Pde (Parkville),144.957944,1,19,POINT (144.95794418199537 -37.795655972386584)
17328,-37.779383,18-Princes Park/Royal Pde (Parkville),144.960152,1,19,POINT (144.96015206203285 -37.77938298109003)
16736,-37.798273,11-University of Melbourne/Royal Pde (Parkville),144.957656,1,19,POINT (144.95765618130176 -37.79827299223541)
16738,-37.853011,35-Williams Rd/High St (Prahran),145.002324,1,6,POINT (145.00232389319845 -37.853010994242226)
16739,-37.853556,36-Chatsworth Rd/High St (Prahran),145.006276,1,6,POINT (145.00627596814175 -37.8535560347602)
16740,-37.853866,37-Airlie Ave/High St (Prahran),145.008654,1,6,POINT (145.0086541254939 -37.85386599509111)
16741,-37.85422,38-Orrong Rd/High St (Prahran),145.011452,1,6,POINT (145.01145204408942 -37.85421996551576)
16742,-37.854685,39-Auburn Gr/High St (Armadale),145.014974,1,6,POINT (145.01497392399213 -37.854684996035296)
16743,-37.855119,40-Armadale Station/High St (Armadale),145.018247,1,6,POINT (145.01824704389293 -37.85511897646482)
16744,-37.855419,41-Kooyong Rd/High St (Armadale),145.020581,1,6,POINT (145.02058092382973 -37.85541903674149)
16745,-37.855832,42-Huntingtower Rd/High St (Armadale),145.023673,1,6,POINT (145.0236729637221 -37.85583204706534)
16746,-37.856122,43-Mercer Rd/High St (Armadale),145.025938,1,6,POINT (145.02593808394482 -37.8561220271637)
16747,-37.856536,44-Glenferrie Rd/High St (Malvern),145.029166,1,6,POINT (145.02916584529422 -37.856536027096546)
16748,-37.856942,45-De La Salle College/High St (Malvern),145.032383,1,6,POINT (145.03238316732887 -37.85694201707806)
16749,-37.857383,46-Fraser St/High St (Malvern),145.035611,1,6,POINT (145.0356109301071 -37.85738301710394)
16750,-37.857694,47-Dixon St/High St (Malvern),145.038013,1,6,POINT (145.03801285261952 -37.85769396715673)
16751,-37.858078,48-Tooronga Rd/High St (Glen Iris),145.041049,1,6,POINT (145.04104909473708 -37.85807799717874)
16752,-37.858454,49-Harold Holt Swim Centre/High St (Glen Iris),145.044198,1,6,POINT (145.04419801356178 -37.85845401702447)
16753,-37.858945,50-Belmont Ave/High St (Glen Iris),145.048255,1,6,POINT (145.04825485117672 -37.85894496676241)
16754,-37.85931,51-Burke Rd/High St (Glen Iris),145.051212,1,6,POINT (145.05121188880833 -37.85931000652514)
16755,-37.859614,52-Boyanda Rd/High St (Glen Iris),145.053795,1,6,POINT (145.05379488630825 -37.85961402628995)
16757,-37.859998,53-Malvern Rd/High St (Glen Iris),145.056331,1,6,POINT (145.05633108666237 -37.85999796654197)
16758,-37.859782,52-Boyanda Rd/High St (Glen Iris),145.054189,1,6,POINT (145.05418908578562 -37.85978196622114)
16759,-37.859486,51-Burke Rd/High St (Glen Iris),145.051503,1,6,POINT (145.05150312851734 -37.85948604647131)
